Date;Start;End;Total (grid load) [MWh] Original resolutions;Residual load [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions
Sep 7, 2023;1:15 PM;1:30 PM;15,376.5;3,538.25;984
Sep 7, 2023;1:30 PM;1:45 PM;15,244.5;3,427.75;1,045.5
Sep 7, 2023;1:45 PM;2:00 PM;15,164;3,398.25;1,054.25
Sep 7, 2023;2:00 PM;2:15 PM;15,109;3,393.75;1,059.5
Sep 7, 2023;2:15 PM;2:30 PM;15,070;3,467.25;1,024.75
Sep 7, 2023;2:30 PM;2:45 PM;15,038.25;3,587;1,017.5
Sep 7, 2023;2:45 PM;3:00 PM;14,994.25;3,724.25;956
Sep 7, 2023;3:00 PM;3:15 PM;14,956.75;3,841.5;896.75
Sep 7, 2023;3:15 PM;3:30 PM;14,879.5;4,027.5;812.75
Sep 7, 2023;3:30 PM;3:45 PM;14,892;4,350;807.25
Sep 7, 2023;3:45 PM;4:00 PM;14,864.5;4,662.25;656
Sep 7, 2023;4:00 PM;4:15 PM;14,851.25;4,962.75;843.25
Sep 7, 2023;4:15 PM;4:30 PM;14,752.5;5,254.75;751.25
Sep 7, 2023;4:30 PM;4:45 PM;14,619;5,551.25;582.75
Sep 7, 2023;4:45 PM;5:00 PM;14,560.5;5,958.5;357.25
Sep 7, 2023;5:00 PM;5:15 PM;14,740.25;6,656;413.5
Sep 7, 2023;5:15 PM;5:30 PM;14,767.25;7,229;145.5
Sep 7, 2023;5:30 PM;5:45 PM;14,746;7,780;48.25
Sep 7, 2023;5:45 PM;6:00 PM;14,821.75;8,461.75;2.75
Sep 7, 2023;6:00 PM;6:15 PM;14,880.25;9,102.75;3
Sep 7, 2023;6:15 PM;6:30 PM;14,763.75;9,577.75;23.75
Sep 7, 2023;6:30 PM;6:45 PM;14,782.5;10,072.25;2.25
Sep 7, 2023;6:45 PM;7:00 PM;14,768.5;10,437;1.5
Sep 7, 2023;7:00 PM;7:15 PM;14,628.75;10,615;0.5
Sep 7, 2023;7:15 PM;7:30 PM;14,587.75;10,580.25;0.5
Sep 7, 2023;7:30 PM;7:45 PM;14,498.25;10,304;0.5
Sep 7, 2023;7:45 PM;8:00 PM;14,414.25;9,884;13
Sep 7, 2023;8:00 PM;8:15 PM;14,463.25;9,764.5;36.75
Sep 7, 2023;8:15 PM;8:30 PM;14,421.25;9,431;66.25
Sep 7, 2023;8:30 PM;8:45 PM;14,389.25;9,116.5;69.25
Sep 7, 2023;8:45 PM;9:00 PM;14,246.5;8,734.5;51.5
Sep 7, 2023;9:00 PM;9:15 PM;14,006.5;8,441.75;3.5
Sep 7, 2023;9:15 PM;9:30 PM;13,855.5;8,189;21
Sep 7, 2023;9:30 PM;9:45 PM;13,593;7,808.25;25.25
Sep 7, 2023;9:45 PM;10:00 PM;13,231;7,384.25;60.5
Sep 7, 2023;10:00 PM;10:15 PM;13,033.75;7,292.25;27.25
Sep 7, 2023;10:15 PM;10:30 PM;12,821.5;7,074.25;70.25
Sep 7, 2023;10:30 PM;10:45 PM;12,614.5;6,923.5;107.75
Sep 7, 2023;10:45 PM;11:00 PM;12,388;6,795.75;100.5
Sep 7, 2023;11:00 PM;11:15 PM;12,064;6,523.5;94.5
Sep 7, 2023;11:15 PM;11:30 PM;11,866.5;6,451.25;88.25
Sep 7, 2023;11:30 PM;11:45 PM;11,706.75;6,444.25;80.75
Sep 7, 2023;11:45 PM;12:00 AM;11,603.25;6,478.5;114.25
Sep 8, 2023;12:00 AM;12:15 AM;11,457.75;6,382.75;175.75
Sep 8, 2023;12:15 AM;12:30 AM;11,274;6,306;150.25
Sep 8, 2023;12:30 AM;12:45 AM;11,184;6,337;153.75
Sep 8, 2023;12:45 AM;1:00 AM;11,059.75;6,304.5;188.75
Sep 8, 2023;1:00 AM;1:15 AM;10,948;6,372;463
Sep 8, 2023;1:15 AM;1:30 AM;10,839.75;6,384;444
Sep 8, 2023;1:30 AM;1:45 AM;10,745.5;6,398.25;455.25
Sep 8, 2023;1:45 AM;2:00 AM;10,719.25;6,475;449
Sep 8, 2023;2:00 AM;2:15 AM;10,628.25;6,552.5;668.75
Sep 8, 2023;2:15 AM;2:30 AM;10,540.25;6,561;717.75
Sep 8, 2023;2:30 AM;2:45 AM;10,536.25;6,647.25;669.25
Sep 8, 2023;2:45 AM;3:00 AM;10,510.5;6,740.25;636.5
Sep 8, 2023;3:00 AM;3:15 AM;10,497.25;6,891.75;756.75
Sep 8, 2023;3:15 AM;3:30 AM;10,461.25;6,975.5;761.5
Sep 8, 2023;3:30 AM;3:45 AM;10,477.75;7,129.5;683.75
Sep 8, 2023;3:45 AM;4:00 AM;10,491.75;7,276;654.5
Sep 8, 2023;4:00 AM;4:15 AM;10,623.75;7,499.5;697.25
Sep 8, 2023;4:15 AM;4:30 AM;10,623.75;7,598.75;645.5
Sep 8, 2023;4:30 AM;4:45 AM;10,724.25;7,742.25;602.75
Sep 8, 2023;4:45 AM;5:00 AM;10,828.25;7,910.75;564.75
Sep 8, 2023;5:00 AM;5:15 AM;11,079.5;8,241.75;94.5
Sep 8, 2023;5:15 AM;5:30 AM;11,187.25;8,424.75;199
Sep 8, 2023;5:30 AM;5:45 AM;11,443.75;8,768;102.25
Sep 8, 2023;5:45 AM;6:00 AM;11,820.5;9,199.75;43.25
Sep 8, 2023;6:00 AM;6:15 AM;12,471.75;9,898.5;125.75
Sep 8, 2023;6:15 AM;6:30 AM;12,993.25;10,492.5;30.25
Sep 8, 2023;6:30 AM;6:45 AM;13,240.5;10,790.75;4
Sep 8, 2023;6:45 AM;7:00 AM;13,399.5;10,891.75;4.25
Sep 8, 2023;7:00 AM;7:15 AM;13,719.5;11,066.5;2
Sep 8, 2023;7:15 AM;7:30 AM;13,939;11,069.25;2.5
Sep 8, 2023;7:30 AM;7:45 AM;14,161.75;10,974.25;2.25
Sep 8, 2023;7:45 AM;8:00 AM;14,345.5;10,728.5;1.25
Sep 8, 2023;8:00 AM;8:15 AM;14,593;10,524.75;1
Sep 8, 2023;8:15 AM;8:30 AM;14,836.5;10,308.25;1
Sep 8, 2023;8:30 AM;8:45 AM;15,029;10,022;16.75
Sep 8, 2023;8:45 AM;9:00 AM;15,113.5;9,694.75;99.25
Sep 8, 2023;9:00 AM;9:15 AM;15,149.75;9,358.25;5
Sep 8, 2023;9:15 AM;9:30 AM;15,271.25;9,092.75;3.5
Sep 8, 2023;9:30 AM;9:45 AM;15,357.5;8,807;4.75
Sep 8, 2023;9:45 AM;10:00 AM;15,365.5;8,379;85
Sep 8, 2023;10:00 AM;10:15 AM;15,364.25;7,976;49.75
Sep 8, 2023;10:15 AM;10:30 AM;15,387.75;7,596;135.5
Sep 8, 2023;10:30 AM;10:45 AM;15,444;7,251.5;281
Sep 8, 2023;10:45 AM;11:00 AM;15,498;6,951.25;546.75
Sep 8, 2023;11:00 AM;11:15 AM;15,492.5;6,588;478.25
Sep 8, 2023;11:15 AM;11:30 AM;15,504.5;6,257.25;760.75
Sep 8, 2023;11:30 AM;11:45 AM;15,529.25;6,005.5;774
Sep 8, 2023;11:45 AM;12:00 PM;15,586.25;5,838;793.25
Sep 8, 2023;12:00 PM;12:15 PM;15,505.5;5,575.5;747.75
Sep 8, 2023;12:15 PM;12:30 PM;15,457.25;5,384.75;847.25
Sep 8, 2023;12:30 PM;12:45 PM;15,416.5;5,246.5;875
Sep 8, 2023;12:45 PM;1:00 PM;15,330.75;5,104.25;887
Sep 8, 2023;1:00 PM;1:15 PM;15,272.25;5,013;795.5
Sep 8, 2023;1:15 PM;1:30 PM;15,147.75;4,853;847.25
Sep 8, 2023;1:30 PM;1:45 PM;14,996;4,746.75;870.5
Sep 8, 2023;1:45 PM;2:00 PM;14,823.75;4,660.75;922.5
Sep 8, 2023;2:00 PM;2:15 PM;14,782.5;4,763.25;989
Sep 8, 2023;2:15 PM;2:30 PM;14,702.75;4,865.25;962
Sep 8, 2023;2:30 PM;2:45 PM;14,620.25;4,995.25;951.5
Sep 8, 2023;2:45 PM;3:00 PM;14,496;5,155;948.75
Sep 8, 2023;3:00 PM;3:15 PM;14,574.75;5,533.5;976.75
Sep 8, 2023;3:15 PM;3:30 PM;14,464.25;5,767.75;817
Sep 8, 2023;3:30 PM;3:45 PM;14,390.5;6,089.5;750
Sep 8, 2023;3:45 PM;4:00 PM;14,394.75;6,533.5;457
Sep 8, 2023;4:00 PM;4:15 PM;14,245.25;6,864.75;739.75
Sep 8, 2023;4:15 PM;4:30 PM;14,168;7,314.5;408.75
Sep 8, 2023;4:30 PM;4:45 PM;14,211.75;7,879.25;212.75
Sep 8, 2023;4:45 PM;5:00 PM;14,302;8,498.25;103
Sep 8, 2023;5:00 PM;5:15 PM;14,307.5;9,102.75;400.75
Sep 8, 2023;5:15 PM;5:30 PM;14,254;9,658.75;133.25
Sep 8, 2023;5:30 PM;5:45 PM;14,281.75;10,299.75;22.25
Sep 8, 2023;5:45 PM;6:00 PM;14,259;10,880.75;1
Sep 8, 2023;6:00 PM;6:15 PM;14,274.5;11,466;0.75
Sep 8, 2023;6:15 PM;6:30 PM;14,189.25;11,939.5;0.75
Sep 8, 2023;6:30 PM;6:45 PM;14,125.5;12,353.75;0.75
Sep 8, 2023;6:45 PM;7:00 PM;14,035;12,662.25;0.5
Sep 8, 2023;7:00 PM;7:15 PM;13,992;12,925.5;0.75
Sep 8, 2023;7:15 PM;7:30 PM;13,895.25;12,968;0.75
Sep 8, 2023;7:30 PM;7:45 PM;13,842.75;12,938.25;1
Sep 8, 2023;7:45 PM;8:00 PM;13,847;12,889.75;1.25
Sep 8, 2023;8:00 PM;8:15 PM;13,771;12,778.25;1.25
Sep 8, 2023;8:15 PM;8:30 PM;13,760;12,657.5;1.25
Sep 8, 2023;8:30 PM;8:45 PM;13,640.75;12,450.5;1.25
Sep 8, 2023;8:45 PM;9:00 PM;13,446.25;12,146;1.25
Sep 8, 2023;9:00 PM;9:15 PM;13,186.5;11,806.5;1
Sep 8, 2023;9:15 PM;9:30 PM;13,047.75;11,601.5;1
Sep 8, 2023;9:30 PM;9:45 PM;12,774.25;11,260.75;5.75
Sep 8, 2023;9:45 PM;10:00 PM;12,537;10,964.75;75.25
Sep 8, 2023;10:00 PM;10:15 PM;12,350;10,726.5;11.25
Sep 8, 2023;10:15 PM;10:30 PM;12,131.25;10,471;23.25
Sep 8, 2023;10:30 PM;10:45 PM;11,884.5;10,193.5;83.75
Sep 8, 2023;10:45 PM;11:00 PM;11,677.25;9,960.5;134.5
Sep 8, 2023;11:00 PM;11:15 PM;11,468;9,735.25;211
Sep 8, 2023;11:15 PM;11:30 PM;11,346.25;9,619;30.25
Sep 8, 2023;11:30 PM;11:45 PM;11,145.75;9,448;36.25
Sep 8, 2023;11:45 PM;12:00 AM;10,987.75;9,316;56
Sep 9, 2023;12:00 AM;12:15 AM;10,862;9,222.25;58
Sep 9, 2023;12:15 AM;12:30 AM;10,660.75;9,047.5;71
Sep 9, 2023;12:30 AM;12:45 AM;10,517.5;8,923.5;150
Sep 9, 2023;12:45 AM;1:00 AM;10,386.5;8,826.75;110.5
Sep 9, 2023;1:00 AM;1:15 AM;10,284;8,782.5;91.5
Sep 9, 2023;1:15 AM;1:30 AM;10,168.75;8,734.25;69.75
Sep 9, 2023;1:30 AM;1:45 AM;10,112.75;8,756;61.25
Sep 9, 2023;1:45 AM;2:00 AM;9,990.5;8,713.25;61.75
Sep 9, 2023;2:00 AM;2:15 AM;9,818.5;8,617.75;59.75
Sep 9, 2023;2:15 AM;2:30 AM;9,854.5;8,722.5;34.25
Sep 9, 2023;2:30 AM;2:45 AM;9,840;8,792.25;18.25
Sep 9, 2023;2:45 AM;3:00 AM;9,795;8,820.5;55
Sep 9, 2023;3:00 AM;3:15 AM;9,743;8,843.75;47.5
Sep 9, 2023;3:15 AM;3:30 AM;9,699.25;8,853;67.5
Sep 9, 2023;3:30 AM;3:45 AM;9,616.75;8,821.5;104.75
Sep 9, 2023;3:45 AM;4:00 AM;9,626;8,870.25;105
Sep 9, 2023;4:00 AM;4:15 AM;9,614;8,894.25;70.75
Sep 9, 2023;4:15 AM;4:30 AM;9,590.25;8,912.5;83.25
Sep 9, 2023;4:30 AM;4:45 AM;9,608;8,971.75;68
Sep 9, 2023;4:45 AM;5:00 AM;9,614;9,009.25;102
Sep 9, 2023;5:00 AM;5:15 AM;9,679;9,095.75;125
Sep 9, 2023;5:15 AM;5:30 AM;9,685.75;9,118.25;125.5
Sep 9, 2023;5:30 AM;5:45 AM;9,769;9,201;110.5
Sep 9, 2023;5:45 AM;6:00 AM;9,862.75;9,283.25;71.25
Sep 9, 2023;6:00 AM;6:15 AM;10,091.75;9,510.75;78.25
Sep 9, 2023;6:15 AM;6:30 AM;10,215.5;9,630.5;75.75
Sep 9, 2023;6:30 AM;6:45 AM;10,234.25;9,647.75;42.25
Sep 9, 2023;6:45 AM;7:00 AM;10,298.5;9,662.5;22
Sep 9, 2023;7:00 AM;7:15 AM;10,502;9,712.25;38
Sep 9, 2023;7:15 AM;7:30 AM;10,618.25;9,544.75;32.25
Sep 9, 2023;7:30 AM;7:45 AM;10,833.25;9,387;101.75
Sep 9, 2023;7:45 AM;8:00 AM;11,001;9,084;201.25
Sep 9, 2023;8:00 AM;8:15 AM;11,323.25;8,890.25;25.25
Sep 9, 2023;8:15 AM;8:30 AM;11,583;8,596;26.75
Sep 9, 2023;8:30 AM;8:45 AM;11,843.5;8,296.25;129.25
Sep 9, 2023;8:45 AM;9:00 AM;12,013.5;7,915.75;411.75
Sep 9, 2023;9:00 AM;9:15 AM;12,197;7,574;46.75
Sep 9, 2023;9:15 AM;9:30 AM;12,356.75;7,232.5;80
Sep 9, 2023;9:30 AM;9:45 AM;12,557.5;6,962.5;294
Sep 9, 2023;9:45 AM;10:00 AM;12,702.25;6,642.25;449.5
Sep 9, 2023;10:00 AM;10:15 AM;12,820.75;6,299.75;226.75
Sep 9, 2023;10:15 AM;10:30 AM;12,866.75;5,901.75;475.25
Sep 9, 2023;10:30 AM;10:45 AM;12,854.75;5,478.5;741.75
Sep 9, 2023;10:45 AM;11:00 AM;12,967.25;5,204.75;942.25
Sep 9, 2023;11:00 AM;11:15 AM;13,006;4,869.5;741.5
Sep 9, 2023;11:15 AM;11:30 AM;13,071;4,597.5;1,007
Sep 9, 2023;11:30 AM;11:45 AM;13,092.5;4,310.5;1,187.75
Sep 9, 2023;11:45 AM;12:00 PM;13,042.5;4,000;1,258.5
Sep 9, 2023;12:00 PM;12:15 PM;13,035;3,769.25;1,175.75
Sep 9, 2023;12:15 PM;12:30 PM;13,009;3,556.75;1,301.25
Sep 9, 2023;12:30 PM;12:45 PM;12,936.25;3,362.25;1,355.75
Sep 9, 2023;12:45 PM;1:00 PM;12,855.75;3,212.25;1,394
Sep 9, 2023;1:00 PM;1:15 PM;12,758;3,085.5;1,266
Sep 9, 2023;1:15 PM;1:30 PM;12,619.75;2,963.75;1,242.5
Sep 9, 2023;1:30 PM;1:45 PM;12,522;2,911;1,281
Sep 9, 2023;1:45 PM;2:00 PM;12,399;2,930.5;1,282.5
Sep 9, 2023;2:00 PM;2:15 PM;12,333.5;3,033.25;1,353
Sep 9, 2023;2:15 PM;2:30 PM;12,278.5;3,170.75;1,361.5
Sep 9, 2023;2:30 PM;2:45 PM;12,254.75;3,365.5;1,307.25
Sep 9, 2023;2:45 PM;3:00 PM;12,130.75;3,490.5;1,221.25
Sep 9, 2023;3:00 PM;3:15 PM;12,121.75;3,782.75;1,315.5
Sep 9, 2023;3:15 PM;3:30 PM;12,099.25;4,087.25;1,258.75
Sep 9, 2023;3:30 PM;3:45 PM;12,093.75;4,452.25;1,162
Sep 9, 2023;3:45 PM;4:00 PM;11,985.75;4,761.5;827.25
Sep 9, 2023;4:00 PM;4:15 PM;12,093.5;5,316.5;1,256.75
Sep 9, 2023;4:15 PM;4:30 PM;12,197;5,889.75;988.5
Sep 9, 2023;4:30 PM;4:45 PM;12,107.25;6,324.75;603
Sep 9, 2023;4:45 PM;5:00 PM;12,125.25;6,885.75;237.75
Sep 9, 2023;5:00 PM;5:15 PM;12,174.5;7,498.5;507
Sep 9, 2023;5:15 PM;5:30 PM;12,207.5;8,118;182
Sep 9, 2023;5:30 PM;5:45 PM;12,236.75;8,750.75;66
Sep 9, 2023;5:45 PM;6:00 PM;12,236.25;9,345.25;48
Sep 9, 2023;6:00 PM;6:15 PM;12,434.25;10,130.25;124
Sep 9, 2023;6:15 PM;6:30 PM;12,315.25;10,553.25;33.25
Sep 9, 2023;6:30 PM;6:45 PM;12,294.75;11,008.5;6.25
Sep 9, 2023;6:45 PM;7:00 PM;12,232;11,335.25;1
Sep 9, 2023;7:00 PM;7:15 PM;12,217.5;11,612.25;1
Sep 9, 2023;7:15 PM;7:30 PM;12,099.5;11,702.5;1
Sep 9, 2023;7:30 PM;7:45 PM;12,046.75;11,748.5;1
Sep 9, 2023;7:45 PM;8:00 PM;12,029.5;11,740.5;1.5
Sep 9, 2023;8:00 PM;8:15 PM;12,101.75;11,821.75;1.75
Sep 9, 2023;8:15 PM;8:30 PM;12,162.5;11,864.5;1.75
Sep 9, 2023;8:30 PM;8:45 PM;12,034.25;11,706;2
Sep 9, 2023;8:45 PM;9:00 PM;11,875.75;11,523.25;2
Sep 9, 2023;9:00 PM;9:15 PM;11,629;11,260.25;1.75
Sep 9, 2023;9:15 PM;9:30 PM;11,529.25;11,142.25;2.25
Sep 9, 2023;9:30 PM;9:45 PM;11,363.25;10,964.25;3.75
Sep 9, 2023;9:45 PM;10:00 PM;11,230.25;10,824;3.75
Sep 9, 2023;10:00 PM;10:15 PM;11,093.25;10,694.75;4.5
Sep 9, 2023;10:15 PM;10:30 PM;10,917.75;10,520.5;71.5
Sep 9, 2023;10:30 PM;10:45 PM;10,701;10,300;56.5
Sep 9, 2023;10:45 PM;11:00 PM;10,544.25;10,138.5;122.75
Sep 9, 2023;11:00 PM;11:15 PM;10,379.75;9,962.5;124.5
Sep 9, 2023;11:15 PM;11:30 PM;10,245.75;9,818.5;69.75
Sep 9, 2023;11:30 PM;11:45 PM;10,093.25;9,665.5;44.5
Sep 9, 2023;11:45 PM;12:00 AM;9,973.75;9,557.5;78.5
Sep 10, 2023;12:00 AM;12:15 AM;9,675;9,263.75;27.75
Sep 10, 2023;12:15 AM;12:30 AM;9,668.75;9,256.5;6.5
Sep 10, 2023;12:30 AM;12:45 AM;9,595.5;9,180.5;6.5
Sep 10, 2023;12:45 AM;1:00 AM;9,517.5;9,113.75;6.5
Sep 10, 2023;1:00 AM;1:15 AM;9,378.5;8,984.75;6.25
Sep 10, 2023;1:15 AM;1:30 AM;9,298.75;8,919.5;6.25
Sep 10, 2023;1:30 AM;1:45 AM;9,189.75;8,829.25;45.75
Sep 10, 2023;1:45 AM;2:00 AM;9,144;8,807.25;52.75
Sep 10, 2023;2:00 AM;2:15 AM;8,944.75;8,638;42.5
Sep 10, 2023;2:15 AM;2:30 AM;8,851.75;8,572.75;29.75
Sep 10, 2023;2:30 AM;2:45 AM;8,809;8,550.5;41.25
Sep 10, 2023;2:45 AM;3:00 AM;8,813.5;8,570;28.25
Sep 10, 2023;3:00 AM;3:15 AM;8,775.75;8,543.25;28
Sep 10, 2023;3:15 AM;3:30 AM;8,767.5;8,543.25;30.75
Sep 10, 2023;3:30 AM;3:45 AM;8,706.5;8,497.25;41.75
Sep 10, 2023;3:45 AM;4:00 AM;8,709;8,513.75;40.25
Sep 10, 2023;4:00 AM;4:15 AM;8,702;8,511.5;7.5
Sep 10, 2023;4:15 AM;4:30 AM;8,676;8,490.25;8
Sep 10, 2023;4:30 AM;4:45 AM;8,680;8,507.75;8.25
Sep 10, 2023;4:45 AM;5:00 AM;8,693.25;8,536;7
Sep 10, 2023;5:00 AM;5:15 AM;8,753;8,603.5;14.75
Sep 10, 2023;5:15 AM;5:30 AM;8,745.5;8,606.75;11
Sep 10, 2023;5:30 AM;5:45 AM;8,810;8,680.5;9.75
Sep 10, 2023;5:45 AM;6:00 AM;8,866.75;8,736.25;6.75
Sep 10, 2023;6:00 AM;6:15 AM;8,993.25;8,865.5;6.75
Sep 10, 2023;6:15 AM;6:30 AM;9,017.25;8,883.25;6.25
Sep 10, 2023;6:30 AM;6:45 AM;8,956.75;8,822.5;6.25
Sep 10, 2023;6:45 AM;7:00 AM;8,962.75;8,798;43
Sep 10, 2023;7:00 AM;7:15 AM;9,163;8,869.5;55.25
Sep 10, 2023;7:15 AM;7:30 AM;9,251.75;8,701.5;61.75
Sep 10, 2023;7:30 AM;7:45 AM;9,482.5;8,605.5;81.25
Sep 10, 2023;7:45 AM;8:00 AM;9,596.5;8,301;145.5
Sep 10, 2023;8:00 AM;8:15 AM;9,909.5;8,127.5;109
Sep 10, 2023;8:15 AM;8:30 AM;10,159.25;7,862.75;30.25
Sep 10, 2023;8:30 AM;8:45 AM;10,511.5;7,669.5;186
Sep 10, 2023;8:45 AM;9:00 AM;10,778.75;7,385;290
Sep 10, 2023;9:00 AM;9:15 AM;11,031;7,083.75;230.75
Sep 10, 2023;9:15 AM;9:30 AM;11,235.25;6,748.5;301.25
Sep 10, 2023;9:30 AM;9:45 AM;11,417.5;6,424.25;468.5
Sep 10, 2023;9:45 AM;10:00 AM;11,457.5;5,983.25;879.25
Sep 10, 2023;10:00 AM;10:15 AM;11,552;5,609.25;629.5
Sep 10, 2023;10:15 AM;10:30 AM;11,651.25;5,232.25;848.75
Sep 10, 2023;10:30 AM;10:45 AM;11,717.75;4,879;1,030.25
Sep 10, 2023;10:45 AM;11:00 AM;11,831;4,599.5;1,188.5
Sep 10, 2023;11:00 AM;11:15 AM;11,904.25;4,315.75;1,050.75
Sep 10, 2023;11:15 AM;11:30 AM;12,011.5;4,112.5;1,197
Sep 10, 2023;11:30 AM;11:45 AM;12,061.25;3,876.75;1,267.25
Sep 10, 2023;11:45 AM;12:00 PM;12,062.5;3,644.75;1,387.75
Sep 10, 2023;12:00 PM;12:15 PM;12,095.75;3,479.25;1,255.5
Sep 10, 2023;12:15 PM;12:30 PM;12,045.5;3,359;1,294.5
Sep 10, 2023;12:30 PM;12:45 PM;11,974;3,202;1,298.25
Sep 10, 2023;12:45 PM;1:00 PM;11,849.75;3,046;1,304
Sep 10, 2023;1:00 PM;1:15 PM;11,724.5;2,827;1,268.25
Sep 10, 2023;1:15 PM;1:30 PM;11,614.5;2,720.5;1,277.75
Sep 10, 2023;1:30 PM;1:45 PM;11,558.5;2,615.25;1,272.75
Sep 10, 2023;1:45 PM;2:00 PM;11,462.5;2,614.25;1,290.5
Sep 10, 2023;2:00 PM;2:15 PM;11,397.25;2,698.75;1,283.75
Sep 10, 2023;2:15 PM;2:30 PM;11,316;2,777.25;1,261.25
Sep 10, 2023;2:30 PM;2:45 PM;11,290.75;2,990.5;1,267.75
Sep 10, 2023;2:45 PM;3:00 PM;11,208.75;3,106.75;1,263
Sep 10, 2023;3:00 PM;3:15 PM;11,222.25;3,352.75;1,245.5
Sep 10, 2023;3:15 PM;3:30 PM;11,184.75;3,580.25;1,040.5
Sep 10, 2023;3:30 PM;3:45 PM;11,175.5;3,903;939.5
Sep 10, 2023;3:45 PM;4:00 PM;11,160.5;4,271.5;770.25
Sep 10, 2023;4:00 PM;4:15 PM;11,256;4,808.75;1,062.75
Sep 10, 2023;4:15 PM;4:30 PM;11,256.5;5,277.25;999.25
Sep 10, 2023;4:30 PM;4:45 PM;11,227;5,775.25;473.25
Sep 10, 2023;4:45 PM;5:00 PM;11,292.75;6,358;370.5
Sep 10, 2023;5:00 PM;5:15 PM;11,435.75;7,060.75;681.25
Sep 10, 2023;5:15 PM;5:30 PM;11,523.75;7,729.5;448.25
Sep 10, 2023;5:30 PM;5:45 PM;11,599;8,392.75;57.75
Sep 10, 2023;5:45 PM;6:00 PM;11,708.75;9,073.25;54.75
Sep 10, 2023;6:00 PM;6:15 PM;11,890.25;9,784;291
Sep 10, 2023;6:15 PM;6:30 PM;11,902.75;10,321.75;120
Sep 10, 2023;6:30 PM;6:45 PM;11,913.75;10,767.5;2.75
Sep 10, 2023;6:45 PM;7:00 PM;11,891.25;11,102.25;1
Sep 10, 2023;7:00 PM;7:15 PM;11,852.25;11,344.5;0.75
Sep 10, 2023;7:15 PM;7:30 PM;11,775.75;11,462.25;0.75
Sep 10, 2023;7:30 PM;7:45 PM;11,768.25;11,526.75;0.75
Sep 10, 2023;7:45 PM;8:00 PM;11,794.5;11,557;0.75
Sep 10, 2023;8:00 PM;8:15 PM;11,909.5;11,686.75;0.75
Sep 10, 2023;8:15 PM;8:30 PM;11,970.5;11,712.5;0.75
Sep 10, 2023;8:30 PM;8:45 PM;11,937.75;11,655.75;0.75
Sep 10, 2023;8:45 PM;9:00 PM;11,741;11,424.75;0.75
Sep 10, 2023;9:00 PM;9:15 PM;11,695.5;11,328.75;0.75
Sep 10, 2023;9:15 PM;9:30 PM;11,582.5;11,152.25;5.75
Sep 10, 2023;9:30 PM;9:45 PM;11,462;10,992.25;34.75
Sep 10, 2023;9:45 PM;10:00 PM;11,364.25;10,843.75;57
Sep 10, 2023;10:00 PM;10:15 PM;11,279;10,725.75;4.25
Sep 10, 2023;10:15 PM;10:30 PM;11,132.25;10,533;2.5
Sep 10, 2023;10:30 PM;10:45 PM;10,935.5;10,319;6.75
Sep 10, 2023;10:45 PM;11:00 PM;10,791;10,177;67.75
Sep 10, 2023;11:00 PM;11:15 PM;10,662.75;10,024;9.5
Sep 10, 2023;11:15 PM;11:30 PM;10,562.25;9,895.75;67.25
Sep 10, 2023;11:30 PM;11:45 PM;10,463.25;9,758;185.75
Sep 10, 2023;11:45 PM;12:00 AM;10,356.75;9,606.5;246.25
Sep 11, 2023;12:00 AM;12:15 AM;10,205.25;9,404.5;274.75
Sep 11, 2023;12:15 AM;12:30 AM;10,158.5;9,303;335
Sep 11, 2023;12:30 AM;12:45 AM;10,107.25;9,186.75;508.75
Sep 11, 2023;12:45 AM;1:00 AM;9,983.75;9,005;638.5
Sep 11, 2023;1:00 AM;1:15 AM;9,922.75;8,879.25;803.25
Sep 11, 2023;1:15 AM;1:30 AM;9,942;8,847.5;790.5
Sep 11, 2023;1:30 AM;1:45 AM;9,870;8,733;840.75
Sep 11, 2023;1:45 AM;2:00 AM;9,812;8,640;907
Sep 11, 2023;2:00 AM;2:15 AM;9,747.75;8,580.75;1,022.75
Sep 11, 2023;2:15 AM;2:30 AM;9,728.75;8,560.25;1,039.75
Sep 11, 2023;2:30 AM;2:45 AM;9,691.5;8,513.75;1,089.25
Sep 11, 2023;2:45 AM;3:00 AM;9,794.25;8,587.25;1,089.25
Sep 11, 2023;3:00 AM;3:15 AM;9,826.25;8,619;1,031.75
Sep 11, 2023;3:15 AM;3:30 AM;9,784.5;8,564.25;1,074.5
Sep 11, 2023;3:30 AM;3:45 AM;9,792;8,551.5;1,103.5
Sep 11, 2023;3:45 AM;4:00 AM;9,814;8,560.75;1,013
Sep 11, 2023;4:00 AM;4:15 AM;9,876;8,610.75;891.5
Sep 11, 2023;4:15 AM;4:30 AM;9,920.5;8,659.75;844
Sep 11, 2023;4:30 AM;4:45 AM;10,045.75;8,806.25;759.25
Sep 11, 2023;4:45 AM;5:00 AM;10,188.5;8,956;634.5
Sep 11, 2023;5:00 AM;5:15 AM;10,595.75;9,384.75;594.25
Sep 11, 2023;5:15 AM;5:30 AM;10,796.25;9,590.5;453.25
Sep 11, 2023;5:30 AM;5:45 AM;10,965.75;9,749.5;145
Sep 11, 2023;5:45 AM;6:00 AM;11,326;10,087.25;51.75
Sep 11, 2023;6:00 AM;6:15 AM;12,205.75;10,961.25;16.5
Sep 11, 2023;6:15 AM;6:30 AM;12,693.5;11,466.25;1
Sep 11, 2023;6:30 AM;6:45 AM;13,040.5;11,821.75;1
