Datum;Anfang;Ende;Biomass [MWh] Originalauflösungen;Hydropower [MWh] Originalauflösungen;Wind offshore [MWh] Originalauflösungen;Wind onshore [MWh] Originalauflösungen;Photovoltaics [MWh] Originalauflösungen;Other renewable [MWh] Originalauflösungen;Nuclear [MWh] Originalauflösungen;Lignite [MWh] Originalauflösungen;Hard coal [MWh] Originalauflösungen;Fossil gas [MWh] Originalauflösungen;Hydro pumped storage [MWh] Originalauflösungen;Other conventional [MWh] Originalauflösungen
Apr 17, 2023;9:15 PM;9:30 PM;1,130.5;369.75;519.25;3,380.75;0;42.75;0;2,887;1,300.75;1,865.5;824;317.25
Apr 17, 2023;9:30 PM;9:45 PM;1,125.5;365.25;524.25;3,421.5;0;43;0;2,890.25;1,288.75;1,814.25;584;318
Apr 17, 2023;9:45 PM;10:00 PM;1,121.75;356;525.25;3,406.5;0;43;0;2,883.25;1,250;1,804.25;324;318.25
Apr 17, 2023;10:00 PM;10:15 PM;1,105.5;359.25;517.5;3,323;0;41.75;0;2,893.75;1,220.75;1,803.5;193.75;317
Apr 17, 2023;10:15 PM;10:30 PM;1,101.75;362.25;518.75;3,341.25;0;40.5;0;2,877.5;1,200;1,797;68.75;313.75
Apr 17, 2023;10:30 PM;10:45 PM;1,099.75;359;529;3,311;0;41.5;0;2,883;1,187;1,691.75;71.75;315.5
Apr 17, 2023;10:45 PM;11:00 PM;1,097.75;354;536;3,326.5;0;41.75;0;2,866;1,172;1,549.75;89.25;315
Apr 17, 2023;11:00 PM;11:15 PM;1,081.75;358.5;552.25;3,318.25;0;42.75;0;2,835.75;1,124.75;1,435.5;30;318
Apr 17, 2023;11:15 PM;11:30 PM;1,077.5;352.75;547;3,360.25;0;42.75;0;2,808.75;1,079.75;1,410.75;24.25;318.75
Apr 17, 2023;11:30 PM;11:45 PM;1,073.5;351;535;3,388.75;0;42.75;0;2,831.5;1,017.25;1,409.75;47;320
Apr 17, 2023;11:45 PM;12:00 AM;1,071.25;349;538.75;3,396;0;42.5;0;2,804.5;950.5;1,405.5;41.25;320
Apr 18, 2023;12:00 AM;12:15 AM;1,051.25;363.75;534;3,412.25;0;41;0;2,808;846.5;1,275;28.75;315.5
Apr 18, 2023;12:15 AM;12:30 AM;1,051.25;353;515.25;3,404.5;0;40.25;0;2,776.25;821.75;1,243.5;27.5;315.25
Apr 18, 2023;12:30 AM;12:45 AM;1,047.5;353.75;495.25;3,392.25;0;40.5;0;2,766;788.25;1,201;20.25;314
Apr 18, 2023;12:45 AM;1:00 AM;1,048.5;355;462.25;3,367;0;40.25;0;2,764.75;752.75;1,153;26.5;313
Apr 18, 2023;1:00 AM;1:15 AM;1,045.25;375.25;452.5;3,310.75;0;40.25;0;2,749;726.75;1,144;40.75;313.25
Apr 18, 2023;1:15 AM;1:30 AM;1,046.5;358.75;463.75;3,255.25;0;40;0;2,717.25;707.25;1,138;36.5;314.5
Apr 18, 2023;1:30 AM;1:45 AM;1,053.5;356.5;485.5;3,211;0;40.25;0;2,717.25;696.5;1,132.75;51.75;314.75
Apr 18, 2023;1:45 AM;2:00 AM;1,054.75;355.25;503.5;3,175;0;40.25;0;2,714.75;693.5;1,128.75;28.25;316
Apr 18, 2023;2:00 AM;2:15 AM;1,051.5;354.75;508;3,133.25;0;40.25;0;2,713.25;691.5;1,130.75;12.5;315
Apr 18, 2023;2:15 AM;2:30 AM;1,050;354;519.5;3,102.75;0;40.25;0;2,719;688;1,131.75;1.25;314.25
Apr 18, 2023;2:30 AM;2:45 AM;1,050;353.75;512.75;3,083.5;0;40.25;0;2,723;701;1,135.75;1.25;313
Apr 18, 2023;2:45 AM;3:00 AM;1,048;352.25;509.75;3,077.25;0;41.5;0;2,732.5;731;1,133;1.25;317.25
Apr 18, 2023;3:00 AM;3:15 AM;1,045.75;354.25;506.5;3,099.5;0;43;0;2,754;813.75;1,161.25;1.25;320.75
Apr 18, 2023;3:15 AM;3:30 AM;1,046.25;347;495.5;3,116.75;0;43;0;2,761.75;857;1,121.25;1.25;319.75
Apr 18, 2023;3:30 AM;3:45 AM;1,045.5;340.75;496.25;3,141.75;0;43;0;2,761.5;886.75;1,128.25;1.25;320
Apr 18, 2023;3:45 AM;4:00 AM;1,048.5;344.25;507;3,155.25;0;43;0;2,764.75;909.75;1,126.25;26;317.25
Apr 18, 2023;4:00 AM;4:15 AM;1,051;338.5;527.75;3,165.5;0;42.5;0;2,795;914;1,132.75;7;316.5
Apr 18, 2023;4:15 AM;4:30 AM;1,053.25;339;544.75;3,182.75;0;41;0;2,802;908.75;1,134.5;21.25;313.25
Apr 18, 2023;4:30 AM;4:45 AM;1,056.75;342.5;570.5;3,203;0;41;0;2,802.25;912.5;1,140;40;316.25
Apr 18, 2023;4:45 AM;5:00 AM;1,057.5;346.25;599.75;3,231.5;0;41;0;2,799.5;964.5;1,170.75;44.25;314
Apr 18, 2023;5:00 AM;5:15 AM;1,064.25;349.5;598.25;3,283.5;0;41;0;2,802.5;1,002.75;1,189.25;76.25;314
Apr 18, 2023;5:15 AM;5:30 AM;1,069;345;595.5;3,339.25;0;41;0;2,814;1,022.5;1,231.75;63;312.25
Apr 18, 2023;5:30 AM;5:45 AM;1,070.25;344.75;612.25;3,374.25;0;41;0;2,811.5;1,065;1,250;77;313.75
Apr 18, 2023;5:45 AM;6:00 AM;1,078.25;344;630.75;3,402;0.75;41;0;2,828;1,148;1,274;85.75;313.25
Apr 18, 2023;6:00 AM;6:15 AM;1,101.25;343.5;604.75;3,481.25;2.5;39.75;0;2,871.5;1,278.25;1,302.75;37.25;311.25
Apr 18, 2023;6:15 AM;6:30 AM;1,111;352.25;612.25;3,467.75;16.5;39.75;0;2,893;1,385.5;1,325;113;310
Apr 18, 2023;6:30 AM;6:45 AM;1,117.25;352.5;585.5;3,457.25;52.75;39.75;0;2,898;1,442.5;1,349;306.75;310.25
Apr 18, 2023;6:45 AM;7:00 AM;1,126.5;360.75;549.25;3,415.5;136.25;40.25;0;2,888.25;1,488.75;1,368.75;592.25;311.75
Apr 18, 2023;7:00 AM;7:15 AM;1,137;359.75;557;3,379;267;41.5;0;2,896.5;1,544.25;1,441.75;943.5;313.25
Apr 18, 2023;7:15 AM;7:30 AM;1,143.5;357.25;570.25;3,334.25;430.75;41.5;0;2,894.75;1,601.25;1,452.5;1,072.25;313.25
Apr 18, 2023;7:30 AM;7:45 AM;1,144.25;357;581.75;3,271.75;613.75;41.5;0;2,882.25;1,658.75;1,452.75;1,149.5;314.25
Apr 18, 2023;7:45 AM;8:00 AM;1,143.5;356.75;583.25;3,166.5;820.5;41.5;0;2,881.75;1,712.75;1,445.5;1,240.25;314.75
Apr 18, 2023;8:00 AM;8:15 AM;1,146.25;403;559.5;3,062.25;1,023;42;0;2,873;1,775.25;1,488.5;1,478.5;316.5
Apr 18, 2023;8:15 AM;8:30 AM;1,146.5;400.5;568.25;2,973.5;1,251.25;44;0;2,863;1,807.25;1,560;1,389.5;319.75
Apr 18, 2023;8:30 AM;8:45 AM;1,147;396;618;2,917.25;1,507;44;0;2,873.25;1,827.5;1,589.25;1,254;319.75
Apr 18, 2023;8:45 AM;9:00 AM;1,143.75;360.75;635.5;2,884;1,749.5;44;0;2,871.75;1,842;1,566.5;1,044;317.75
Apr 18, 2023;9:00 AM;9:15 AM;1,134.5;386;638.5;2,857.75;1,980;44;0;2,861.5;1,821.5;1,567.5;1,017.25;320.25
Apr 18, 2023;9:15 AM;9:30 AM;1,132.25;371;629.5;2,833.5;2,229.25;44;0;2,843.5;1,815.75;1,549;928.5;320.25
Apr 18, 2023;9:30 AM;9:45 AM;1,127.75;353;603.5;2,875.25;2,503.25;43.25;0;2,853.25;1,793.25;1,550.25;664.25;319.25
Apr 18, 2023;9:45 AM;10:00 AM;1,123.25;356.75;482.25;2,949.25;2,764.25;43.25;0;2,860.25;1,775.75;1,575;516.25;319.25
Apr 18, 2023;10:00 AM;10:15 AM;1,105.75;355.5;463;3,059.25;2,991;42.5;0;2,783.75;1,740.75;1,556;796.25;317.5
Apr 18, 2023;10:15 AM;10:30 AM;1,103;353.5;459.75;3,198.75;3,234;42.75;0;2,775;1,682.75;1,539;509.5;320.75
Apr 18, 2023;10:30 AM;10:45 AM;1,097.25;354.25;457;3,310.25;3,403.75;42.75;0;2,770.75;1,658;1,534.25;312.75;320.25
Apr 18, 2023;10:45 AM;11:00 AM;1,095.75;353.75;455;3,417.25;3,555.25;42.75;0;2,764;1,607.25;1,535.25;290.25;319.75
Apr 18, 2023;11:00 AM;11:15 AM;1,082.5;356.75;410;3,491.75;3,673.25;41;0;2,732.5;1,560.75;1,485;369.75;314.5
Apr 18, 2023;11:15 AM;11:30 AM;1,075.75;357.25;397.75;3,506.5;3,835;40.75;0;2,681.75;1,540;1,390.5;313;311.5
Apr 18, 2023;11:30 AM;11:45 AM;1,078.75;353.5;421.75;3,567;3,969;40.75;0;2,675.75;1,514.25;1,341.75;211;312.25
Apr 18, 2023;11:45 AM;12:00 PM;1,080.5;356.5;416.75;3,639;4,132.5;40.75;0;2,638.25;1,491.5;1,288.5;186;314.25
Apr 18, 2023;12:00 PM;12:15 PM;1,055.75;365;347.25;3,715.75;4,235;41.75;0;2,619.5;1,464.5;1,240;251.25;315
Apr 18, 2023;12:15 PM;12:30 PM;1,050;357.75;360;3,779.5;4,360.75;41.75;0;2,613.5;1,447.25;1,233.75;222;313.5
Apr 18, 2023;12:30 PM;12:45 PM;1,046.25;360.25;390;3,775.5;4,398;41.5;0;2,606.5;1,438.25;1,224.25;213.25;317.5
Apr 18, 2023;12:45 PM;1:00 PM;1,047.25;364.5;399;3,815.75;4,475.75;41.5;0;2,559.5;1,445;1,189.5;163.75;316.75
Apr 18, 2023;1:00 PM;1:15 PM;1,045;378.75;340;3,907.75;4,503.25;39.75;0;2,578.5;1,416;1,136.25;254.75;314.25
Apr 18, 2023;1:15 PM;1:30 PM;1,037.75;365;356.75;3,988;4,520.5;39.25;0;2,591;1,402.75;1,114.75;215.75;311.5
Apr 18, 2023;1:30 PM;1:45 PM;1,034.25;364;369;4,033.75;4,479.5;39.25;0;2,549.5;1,412.25;1,108.5;176.5;305.75
Apr 18, 2023;1:45 PM;2:00 PM;1,033.5;368;385.75;4,122.5;4,455.5;39.25;0;2,561.25;1,436;1,105.5;106.75;311
Apr 18, 2023;2:00 PM;2:15 PM;1,030;370.5;386.25;4,232.75;4,415.75;40.25;0;2,595.5;1,470.25;1,068.25;132.75;314.5
Apr 18, 2023;2:15 PM;2:30 PM;1,036.5;368.5;401.75;4,265.25;4,327.25;41.5;0;2,629.5;1,488.75;1,063;117.25;317.25
Apr 18, 2023;2:30 PM;2:45 PM;1,042.25;365.75;418.75;4,290;4,254;40;0;2,677;1,483;1,060;93.5;314.25
Apr 18, 2023;2:45 PM;3:00 PM;1,044.5;364.75;437.75;4,327;4,122.5;40;0;2,683.75;1,398;1,061;92;315.5
Apr 18, 2023;3:00 PM;3:15 PM;1,043.75;367.5;366;4,372.25;3,994.75;40;0;2,720.25;1,408.5;1,035.25;162.25;315
Apr 18, 2023;3:15 PM;3:30 PM;1,043.25;361.5;396.25;4,379.75;3,887.5;40;0;2,757.75;1,417.25;1,034.25;160.75;314.5
Apr 18, 2023;3:30 PM;3:45 PM;1,045.75;363;404;4,413.25;3,758;40;0;2,766.25;1,431;1,027.25;143.75;313.5
Apr 18, 2023;3:45 PM;4:00 PM;1,048.5;362;418.75;4,466.5;3,559.25;40;0;2,776.75;1,425.5;1,021;142.75;313.25
Apr 18, 2023;4:00 PM;4:15 PM;1,054.5;357.5;485.25;4,501;3,368.75;40;0;2,826.75;1,406.75;1,026.5;99.5;313.25
Apr 18, 2023;4:15 PM;4:30 PM;1,058.75;360;483.5;4,523.5;3,158.5;39.25;0;2,870.75;1,388;1,022.25;117.75;312
Apr 18, 2023;4:30 PM;4:45 PM;1,062;364.25;484.75;4,512.25;2,921;39.25;0;2,895;1,382;1,091;131.5;312
Apr 18, 2023;4:45 PM;5:00 PM;1,064.25;375;482.25;4,504.25;2,689.5;39.25;0;2,942;1,375;1,053.5;175.5;312
Apr 18, 2023;5:00 PM;5:15 PM;1,080.75;366.75;513;4,494;2,483.5;39.5;0;2,980.5;1,377.25;1,039.25;48.5;312.25
Apr 18, 2023;5:15 PM;5:30 PM;1,091;358.25;554;4,518;2,223.25;41.25;0;3,006.5;1,387.75;1,057.75;122.5;315.25
Apr 18, 2023;5:30 PM;5:45 PM;1,094.25;357.25;581.5;4,518.75;1,930.25;41;0;3,005.25;1,405.75;1,074.75;300.5;316
Apr 18, 2023;5:45 PM;6:00 PM;1,098;357;601.75;4,551.5;1,654;41.25;0;3,010.5;1,435.75;1,086.75;501.25;316.75
Apr 18, 2023;6:00 PM;6:15 PM;1,117.75;350;673.5;4,602;1,395.75;41.25;0;3,012.75;1,479.5;1,196.75;150;317
Apr 18, 2023;6:15 PM;6:30 PM;1,133.25;346.5;711;4,627.75;1,142.25;41.25;0;3,032.25;1,498.25;1,251;244.5;316.5
Apr 18, 2023;6:30 PM;6:45 PM;1,138;361.75;730.5;4,524.5;902.75;41.25;0;3,013.5;1,501.25;1,304;442.25;317.25
Apr 18, 2023;6:45 PM;7:00 PM;1,145;379;764.75;4,412.5;670.75;42;0;3,018;1,513.75;1,316.5;874.25;318.25
Apr 18, 2023;7:00 PM;7:15 PM;1,149.5;350.5;830.5;4,361;478;43.5;0;2,977.75;1,540.5;1,361.75;527.5;322.25
Apr 18, 2023;7:15 PM;7:30 PM;1,151.5;374;859;4,268.75;320;43.5;0;2,991.25;1,543;1,364;843;323
Apr 18, 2023;7:30 PM;7:45 PM;1,150;386.25;884.75;4,109.75;194;43.5;0;2,988.5;1,544.75;1,365.5;1,308;322.75
Apr 18, 2023;7:45 PM;8:00 PM;1,151.5;377.75;903.75;4,089.5;96.75;43.5;0;2,983;1,548.25;1,373;1,398;322.25
Apr 18, 2023;8:00 PM;8:15 PM;1,146.25;374.75;975.25;4,198.5;33.5;43.25;0;2,959.5;1,543.5;1,372;1,248;321.5
Apr 18, 2023;8:15 PM;8:30 PM;1,143;381.75;1,001.75;4,280;6.75;43.25;0;2,941.5;1,546;1,377;1,103;320.5
Apr 18, 2023;8:30 PM;8:45 PM;1,140.75;370.25;1,007;4,372;0.5;42.75;0;2,948;1,549;1,366;919;319.75
Apr 18, 2023;8:45 PM;9:00 PM;1,139.25;363.5;1,019.75;4,458.5;0.25;42.5;0;2,941.5;1,535.5;1,366.75;701.5;320.25
Apr 18, 2023;9:00 PM;9:15 PM;1,129;377.5;981.25;4,583.25;0;42.25;0;2,975.5;1,487.5;1,368.75;871.5;320.75
Apr 18, 2023;9:15 PM;9:30 PM;1,127.25;367.75;1,011.5;4,733.25;0;42;0;2,962;1,446.75;1,365;543;319.25
Apr 18, 2023;9:30 PM;9:45 PM;1,124.5;363.5;1,021.25;4,827.75;0;42;0;2,949.25;1,407.75;1,356.5;208.5;319
Apr 18, 2023;9:45 PM;10:00 PM;1,118.75;347;1,024.75;4,907.25;0;42;0;2,912.5;1,377.25;1,334;91.75;319.5
Apr 18, 2023;10:00 PM;10:15 PM;1,094.5;379.25;1,071.25;4,901.5;0;42.25;0;2,885.5;1,336.25;1,257;151.75;320.5
Apr 18, 2023;10:15 PM;10:30 PM;1,088.75;371;1,013.25;4,924.75;0;42.25;0;2,857.5;1,312.75;1,178.75;40.25;321.75
Apr 18, 2023;10:30 PM;10:45 PM;1,089.25;363.25;987.5;4,951.5;0;42.25;0;2,843.25;1,294;1,180.25;59.25;320.5
Apr 18, 2023;10:45 PM;11:00 PM;1,087;343.25;970.25;4,976.25;0;42.25;0;2,823.75;1,273.5;1,161;16.75;321
Apr 18, 2023;11:00 PM;11:15 PM;1,069.5;349.5;952.25;4,971.5;0;42.25;0;2,816.25;1,213.5;1,164.75;46.5;321.25
Apr 18, 2023;11:15 PM;11:30 PM;1,066.25;339.5;956.25;4,956.75;0;42.25;0;2,792.5;1,132.25;1,119;17.75;322.5
Apr 18, 2023;11:30 PM;11:45 PM;1,064.25;340.25;916;4,932.25;0;42.25;0;2,756.25;1,107;1,106;45.25;321.5
Apr 18, 2023;11:45 PM;12:00 AM;1,063.25;358.75;871.5;4,883.5;0;42.25;0;2,720.75;1,086.5;1,096;29;321.25
Apr 19, 2023;12:00 AM;12:15 AM;1,048.5;370.25;830.5;4,777.75;0;42.25;0;2,599.75;1,068.5;1,041.75;58.75;321.25
Apr 19, 2023;12:15 AM;12:30 AM;1,047.5;357.75;864;4,736.25;0;42.25;0;2,580.75;1,041.75;981.5;29.75;320.25
Apr 19, 2023;12:30 AM;12:45 AM;1,047.75;356.25;916.25;4,693.5;0;42.25;0;2,589.25;995.5;979;29.5;320
Apr 19, 2023;12:45 AM;1:00 AM;1,048.25;353.75;904.5;4,652.75;0;42.25;0;2,583.25;978.75;987.25;27.25;321
Apr 19, 2023;1:00 AM;1:15 AM;1,044.25;354.75;924;4,576;0;41.75;0;2,500.5;970.5;1,000.75;3.5;319
Apr 19, 2023;1:15 AM;1:30 AM;1,044.25;357.25;892.25;4,436.75;0;41.25;0;2,493;967;983.75;1.5;316.25
Apr 19, 2023;1:30 AM;1:45 AM;1,044.25;349.25;874;4,356.25;0;41.5;0;2,487;955;985.5;1.25;318.5
Apr 19, 2023;1:45 AM;2:00 AM;1,043.75;341.75;833;4,255.5;0;41.5;0;2,452.5;930.5;982.75;1;319
Apr 19, 2023;2:00 AM;2:15 AM;1,042;354.5;897;4,197.25;0;41.25;0;2,378.75;925.75;974;22.5;321
Apr 19, 2023;2:15 AM;2:30 AM;1,041.75;345;897.75;4,141;0;41.75;0;2,323.5;926.5;979.5;35.25;320.5
Apr 19, 2023;2:30 AM;2:45 AM;1,041;343.25;886;4,101.5;0;41.75;0;2,314.25;934.25;971.5;22.5;319.25
Apr 19, 2023;2:45 AM;3:00 AM;1,041.5;339.5;845;4,077.75;0;41.75;0;2,311.25;1,007.25;942.75;50.5;319.25
Apr 19, 2023;3:00 AM;3:15 AM;1,038.25;328.75;779;4,095;0;41.75;0;2,263;1,077.25;922.25;6.75;318.5
Apr 19, 2023;3:15 AM;3:30 AM;1,039.25;328.25;754;4,092;0;41.75;0;2,246.75;1,090.5;921.5;9;318.25
Apr 19, 2023;3:30 AM;3:45 AM;1,040;328.5;718.5;4,116.5;0;41.75;0;2,227.75;1,097.25;929;4.75;317.5
Apr 19, 2023;3:45 AM;4:00 AM;1,042.75;338.25;700.75;4,114.5;0;41.75;0;2,226;1,109;927.75;11;315.25
Apr 19, 2023;4:00 AM;4:15 AM;1,049.5;338.25;753.75;4,117;0;41.75;0;2,227;1,128.5;927;1.75;314.25
Apr 19, 2023;4:15 AM;4:30 AM;1,052;339;718.25;4,120.75;0;41.75;0;2,222.75;1,128.25;949.5;4.75;314.25
Apr 19, 2023;4:30 AM;4:45 AM;1,055;338.25;735;4,135.25;0;41.5;0;2,235;1,135.5;964;1.5;314
Apr 19, 2023;4:45 AM;5:00 AM;1,058;351.75;728.25;4,164.5;0;42.5;0;2,309.25;1,122;993;24.5;319.5
Apr 19, 2023;5:00 AM;5:15 AM;1,065;336;763;4,165;0;43.25;0;2,436;1,097.5;1,068.25;38.75;319.5
Apr 19, 2023;5:15 AM;5:30 AM;1,066.25;342;773.5;4,209.5;0;43.25;0;2,505.5;1,123.75;1,092.5;58;321.25
Apr 19, 2023;5:30 AM;5:45 AM;1,069;345.5;740.25;4,233.25;0;43.25;0;2,547.75;1,164.5;1,111.75;141.5;320.25
Apr 19, 2023;5:45 AM;6:00 AM;1,076.5;351.75;703.25;4,244.75;2.5;43.25;0;2,575;1,230.75;1,123;331;321
Apr 19, 2023;6:00 AM;6:15 AM;1,104.75;329.5;699.5;4,370.75;6.5;43.25;0;2,644.75;1,296.25;1,182.25;342.25;319
Apr 19, 2023;6:15 AM;6:30 AM;1,116;359.5;689.5;4,404.25;31;43;0;2,686.75;1,350.25;1,217.75;519.25;319
Apr 19, 2023;6:30 AM;6:45 AM;1,122.75;353;658.25;4,388.5;84.25;43.25;0;2,691;1,366.25;1,224.5;763.5;318
Apr 19, 2023;6:45 AM;7:00 AM;1,126.75;372.25;624;4,304.25;190.75;43.25;0;2,683;1,388.25;1,238;979;318
Apr 19, 2023;7:00 AM;7:15 AM;1,136;336.5;598.5;4,192.25;368.75;43.25;0;2,654.5;1,378.25;1,257.5;1,112;319
Apr 19, 2023;7:15 AM;7:30 AM;1,142.25;361;579;4,117.25;606.5;43;0;2,589.75;1,378.75;1,273.5;1,307.75;330
Apr 19, 2023;7:30 AM;7:45 AM;1,145.5;370.75;557.5;3,991.75;870.25;43.25;0;2,596.75;1,396;1,288.5;1,434.5;361.75
Apr 19, 2023;7:45 AM;8:00 AM;1,146;338.25;556.75;3,866.25;1,172.5;43.25;0;2,586.25;1,443;1,328.25;1,383;370
Apr 19, 2023;8:00 AM;8:15 AM;1,146;359;443.5;3,763.5;1,530.5;43.25;0;2,550.25;1,538.5;1,362;1,442.25;372.5
Apr 19, 2023;8:15 AM;8:30 AM;1,144.75;352;451;3,603.25;1,922.75;43.5;0;2,531;1,608;1,341.75;1,041;372.75
Apr 19, 2023;8:30 AM;8:45 AM;1,146;333.75;447.25;3,528.25;2,355;43.5;0;2,512.25;1,638.5;1,382.75;914.25;377.25
Apr 19, 2023;8:45 AM;9:00 AM;1,145.5;334.25;424.5;3,533;2,776.75;43.5;0;2,436.75;1,674.25;1,381;591.5;398.25
Apr 19, 2023;9:00 AM;9:15 AM;1,121;338.75;459.5;3,572.25;3,227.75;43.5;0;2,418.75;1,690.75;1,493.75;766;422.5
Apr 19, 2023;9:15 AM;9:30 AM;1,112.75;340.25;426.75;3,505.25;3,617.75;43.75;0;2,361.25;1,688.5;1,478.5;419;424
Apr 19, 2023;9:30 AM;9:45 AM;1,104.25;339.75;402;3,624.25;3,945.5;43.5;0;2,305;1,679;1,394.25;157.5;424.25
Apr 19, 2023;9:45 AM;10:00 AM;1,101.5;347.25;395.75;3,969.75;4,241.5;43.75;0;2,150.25;1,687;1,304.25;90.25;423.75
Apr 19, 2023;10:00 AM;10:15 AM;1,079.25;343.75;417.75;4,310.5;4,594.5;42.75;0;2,003.75;1,694.75;1,118.25;217;423.5
Apr 19, 2023;10:15 AM;10:30 AM;1,079.5;339.5;416.75;4,683.75;4,888.25;42.5;0;1,880.25;1,696.75;1,131.75;64.25;425.5
Apr 19, 2023;10:30 AM;10:45 AM;1,074;345.5;395;4,832.75;5,138.75;42.25;0;1,741;1,671.25;1,167.25;95.75;425.75
Apr 19, 2023;10:45 AM;11:00 AM;1,072.5;338;381.75;4,861.25;5,370.5;42.5;0;1,550;1,666;1,159;77;423.25
Apr 19, 2023;11:00 AM;11:15 AM;1,059.25;334.75;387.25;5,115.75;5,573.25;40.5;0;1,407.25;1,686.25;1,081.75;79.5;419
Apr 19, 2023;11:15 AM;11:30 AM;1,051.5;333.5;379.75;5,248;5,747.5;39.75;0;1,365.75;1,716.5;1,032.25;21.75;418
Apr 19, 2023;11:30 AM;11:45 AM;1,046.25;333;364;5,373.5;5,970.5;39.5;0;1,331.25;1,706;1,014.25;25.5;417.25
Apr 19, 2023;11:45 AM;12:00 PM;1,044.25;339.25;345.75;5,362.5;6,094.75;39.5;0;1,310;1,696.75;970.25;34;418.75
Apr 19, 2023;12:00 PM;12:15 PM;1,032.75;343.5;317;5,371.75;6,222.25;37.5;0;1,307.75;1,706.75;881.75;78.75;413.5
Apr 19, 2023;12:15 PM;12:30 PM;1,034.75;344.5;295.75;5,396.5;6,345.25;37;0;1,314.25;1,719;908.5;62.5;412.5
Apr 19, 2023;12:30 PM;12:45 PM;1,032.75;356.25;289.75;5,462.75;6,390.75;36.75;0;1,302.5;1,719.25;930;18;411.25
Apr 19, 2023;12:45 PM;1:00 PM;1,033.25;343.5;286;5,478.25;6,400.75;36.75;0;1,304.75;1,723;923.75;16.5;412
Apr 19, 2023;1:00 PM;1:15 PM;1,027.75;340;280.75;5,543.25;6,322.75;36.75;0;1,308.25;1,728;920.75;33;411.5
Apr 19, 2023;1:15 PM;1:30 PM;1,026.75;341;294;5,615.5;6,280.25;36.75;0;1,308.5;1,706.25;923;31.5;413.5
Apr 19, 2023;1:30 PM;1:45 PM;1,022.75;337.75;304.75;5,704.75;6,267;36.75;0;1,301.25;1,677.5;921.25;4;412.5
Apr 19, 2023;1:45 PM;2:00 PM;1,022;336.5;322.5;5,738.5;6,137.5;36.75;0;1,310;1,659.25;915.75;7.5;414.25
Apr 19, 2023;2:00 PM;2:15 PM;1,021.25;337.75;314.25;5,728.5;5,995.25;36;0;1,304;1,677.25;905.25;3.5;411.5
Apr 19, 2023;2:15 PM;2:30 PM;1,020.5;338;316.75;5,805;5,869.25;35.5;0;1,303.5;1,662.25;902;3.25;410.75
Apr 19, 2023;2:30 PM;2:45 PM;1,022.5;339.25;310.75;5,798;5,740.75;35.5;0;1,304.75;1,654.5;904;5.25;410.75
Apr 19, 2023;2:45 PM;3:00 PM;1,019.5;339.5;299.5;5,838.75;5,586.75;35.5;0;1,302.25;1,650.75;906;7.5;411.75
Apr 19, 2023;3:00 PM;3:15 PM;1,019;338;235.25;5,890.5;5,378.75;34.75;0;1,354.5;1,650;904;30.5;406.5
Apr 19, 2023;3:15 PM;3:30 PM;1,020.5;341.25;254.75;5,922.75;5,130.5;34;0;1,357.25;1,648.75;878.5;30.25;402.75
Apr 19, 2023;3:30 PM;3:45 PM;1,023.25;339.75;275.25;5,945.25;4,898.25;34;0;1,370;1,651.5;843.75;59.75;403.25
Apr 19, 2023;3:45 PM;4:00 PM;1,028;334.5;290.25;6,053;4,613.5;33.75;0;1,473.5;1,638.25;861.25;21.5;401.25
Apr 19, 2023;4:00 PM;4:15 PM;1,036.5;339.75;241.25;6,048.25;4,333.25;33.75;0;1,578;1,637.25;885.5;44.25;387.5
Apr 19, 2023;4:15 PM;4:30 PM;1,041.75;343.75;253.25;6,078.75;4,044.75;33.75;0;1,625.75;1,616.75;915;33.5;375.25
Apr 19, 2023;4:30 PM;4:45 PM;1,043.75;338.75;304.75;6,226.5;3,739.5;33.75;0;1,638.25;1,613.75;905.25;63.25;362.25
Apr 19, 2023;4:45 PM;5:00 PM;1,047.25;337.5;336.75;6,328.75;3,451.5;35;0;1,696.75;1,589;919.25;99.5;354.75
Apr 19, 2023;5:00 PM;5:15 PM;1,059;330.25;401.5;6,451;3,122.75;38.25;0;1,784.75;1,558.5;963.5;6.25;312.75
Apr 19, 2023;5:15 PM;5:30 PM;1,063.5;335.5;419.75;6,600.5;2,774.75;38.5;0;1,842.25;1,561.25;939.5;6;305.5
Apr 19, 2023;5:30 PM;5:45 PM;1,067;331.25;441.75;6,539;2,453.25;38.5;0;1,945;1,578;943.75;13.5;306.5
Apr 19, 2023;5:45 PM;6:00 PM;1,075.75;334.75;478.5;6,517.75;2,119;38.5;0;2,062.5;1,579.75;979;48.5;307.5
Apr 19, 2023;6:00 PM;6:15 PM;1,096;333.5;519.75;6,554;1,804.5;39.75;0;2,151;1,564.25;1,096.5;46.25;310
Apr 19, 2023;6:15 PM;6:30 PM;1,103;339;523.75;6,577;1,469;41;0;2,211.5;1,595.75;1,148.75;73.5;314.25
Apr 19, 2023;6:30 PM;6:45 PM;1,109.25;342;525;6,460;1,151.25;41;0;2,219.75;1,621.5;1,197;318;314.5
Apr 19, 2023;6:45 PM;7:00 PM;1,114;343;552.5;6,324;872.25;41;0;2,250.75;1,635.5;1,253.75;628.5;314.25
Apr 19, 2023;7:00 PM;7:15 PM;1,121.5;337.5;585;6,177.25;626.75;42;0;2,323.25;1,563.5;1,381;217.5;316
Apr 19, 2023;7:15 PM;7:30 PM;1,125.5;340.75;664;6,041;415.75;42.75;0;2,369.75;1,562;1,405.75;427;318.25
